mileage,make,fuel,gear,offerType,price,hp,year
92000,Skoda,Gasoline,Manual,Used,5000,69.0,2012
165000,Renault,Diesel,Manual,Used,5099,131.0,2012
84000,Peugeot,Diesel,Manual,Used,5100,111.0,2012
108900,Nissan,Gasoline,Manual,Used,5199,98.0,2012
72500,Ford,Gasoline,Manual,Used,5200,82.0,2012
149000,SEAT,Diesel,Manual,Used,5300,105.0,2012
153000,Opel,Diesel,Manual,Used,5350,114.0,2012
120000,Peugeot,Gasoline,Manual,Used,5490,98.0,2012
117000,Hyundai,Gasoline,Manual,Used,5490,109.0,2012
177500,Renault,Diesel,Automatic,Used,5490,110.0,2012
84820,SEAT,Gasoline,Manual,Used,5600,75.0,2013
84000,smart,Gasoline,Automatic,Used,5650,71.0,2013
68800,Opel,Gasoline,Manual,Used,5690,87.0,2013
170000,Ford,Diesel,Manual,Used,5690,116.0,2013
13800,Volkswagen,Gasoline,Manual,Used,5700,75.0,2013
34000,Volkswagen,Gasoline,Manual,Used,5700,75.0,2013
79800,Hyundai,Gasoline,Manual,Used,5700,90.0,2013
119000,Ford,Gasoline,Manual,Used,5775,82.0,2013
92800,smart,Gasoline,Automatic,Used,5799,71.0,2013
75000,Fiat,Gasoline,Manual,Used,5800,86.0,2013
33000,smart,Gasoline,Automatic,Used,5950,71.0,2013
249929,Skoda,Diesel,Manual,Used,5980,105.0,2013
82453,Skoda,Gasoline,Manual,Used,5990,86.0,2013
116000,Chevrolet,Gasoline,Manual,Used,5990,140.0,2013
253000,Ford,Diesel,Manual,Used,5990,163.0,2013
78700,Opel,Gasoline,Manual,Used,6199,86.0,2013
85000,Kia,Gasoline,Manual,Used,6250,86.0,2013
204100,Volkswagen,Diesel,Manual,Used,6280,102.0,2013
69000,smart,Gasoline,Automatic,Used,6290,71.0,2013
57000,Toyota,Gasoline,Manual,Used,5450,68.0,2014
114900,Suzuki,Gasoline,Manual,Used,5480,94.0,2014
182000,Ford,Diesel,Manual,Used,5490,116.0,2014
75300,Toyota,Gasoline,Manual,Used,5500,69.0,2014
55000,Opel,Gasoline,Manual,Used,5500,69.0,2014
96000,Dacia,Diesel,Manual,Used,5590,90.0,2014
135000,Skoda,Gasoline,Manual,Used,5650,86.0,2014
188739,Volkswagen,Diesel,Manual,Used,5750,105.0,2014
119600,SEAT,Gasoline,Manual,Used,5790,86.0,2014
48000,SEAT,Gasoline,Manual,Used,5790,69.0,2014
60000,Renault,Electric,Automatic,Used,5799,58.0,2014
80200,Dacia,Gasoline,Manual,Used,5800,75.0,2014
76235,Dacia,Gasoline,Manual,Used,5890,83.0,2014
34850,Hyundai,Gasoline,Manual,Used,5945,86.0,2014
63113,Renault,Gasoline,Manual,Used,5990,73.0,2014
79000,Dacia,Gasoline,Manual,Used,5990,90.0,2014
150000,Skoda,Gasoline,Manual,Used,5990,86.0,2014
42000,Renault,Gasoline,Manual,Used,5990,75.0,2014
169400,Ford,Diesel,Manual,Used,6000,116.0,2014
63900,Toyota,Gasoline,Manual,Used,6100,68.0,2014
23335,Peugeot,Gasoline,Manual,Used,5999,69.0,2015
41650,Skoda,Gasoline,Manual,Used,6190,60.0,2015
46280,Skoda,Gasoline,Manual,Used,6300,60.0,2015
62500,Volkswagen,Gasoline,Manual,Used,6390,60.0,2015
101790,Toyota,Gasoline,Manual,Used,6390,69.0,2015
90650,Opel,Gasoline,Manual,Used,6400,69.0,2015
28000,Peugeot,Gasoline,Manual,Used,6490,69.0,2015
48000,Fiat,Gasoline,Manual,Used,6499,69.0,2015
128700,Opel,Diesel,Manual,Used,6500,90.0,2015
16165,Renault,Electric,Automatic,Used,6590,11.0,2015
71500,Fiat,Gasoline,Manual,Used,6700,69.0,2015
35500,smart,Gasoline,Manual,Used,6750,71.0,2015
78200,Toyota,Gasoline,Manual,Used,6874,69.0,2015
89881,SEAT,Gasoline,Manual,Used,6888,75.0,2015
78000,SEAT,Gasoline,Manual,Used,6900,105.0,2015
37672,Peugeot,Gasoline,Manual,Used,6900,82.0,2015
33000,Peugeot,Gasoline,Manual,Used,6900,69.0,2015
341992,Opel,Diesel,Manual,Used,6950,163.0,2015
180000,Volkswagen,Diesel,Automatic,Used,9900,120.0,2016
129100,Ford,Diesel,Manual,Used,10490,120.0,2016
85500,Opel,Gasoline,Manual,Used,10900,120.0,2016
172000,Volkswagen,Diesel,Automatic,Used,11900,116.0,2016
98130,Volkswagen,Gasoline,Manual,Used,11980,125.0,2016
27500,Ford,Diesel,Manual,Used,12257,120.0,2016
67900,Volkswagen,Diesel,Manual,Used,12500,110.0,2016
106700,SEAT,Diesel,Manual,Used,12900,150.0,2016
138800,BMW,Diesel,Manual,Used,12950,150.0,2016
70000,SsangYong,Diesel,Automatic,Used,13390,116.0,2016
60000,Fiat,Gasoline,Automatic,Used,13890,86.0,2016
51000,Peugeot,Gasoline,Automatic,Used,13963,131.0,2016
72000,Volkswagen,Gasoline,Manual,Used,14690,110.0,2016
132000,Volvo,Diesel,Automatic,Used,14875,190.0,2016
129000,Renault,Diesel,Manual,Used,14900,131.0,2016
134500,Mercedes-Benz,Gasoline,Manual,Used,14900,122.0,2016
46000,BMW,Gasoline,Automatic,Used,18905,192.0,2016
111900,Audi,Diesel,Automatic,Used,19397,218.0,2016
19000,Audi,Gasoline,Manual,Used,20922,144.0,2016
48500,SEAT,Diesel,Manual,Used,22500,150.0,2016
63600,Audi,Diesel,Automatic,Used,27890,190.0,2017
127000,Audi,Diesel,Automatic,Used,27980,218.0,2017
23700,Audi,Gasoline,Automatic,Used,27984,150.0,2017
58600,Audi,Gasoline,Automatic,Used,28775,252.0,2017
122990,Volkswagen,Diesel,Manual,Used,28900,150.0,2017
46491,BMW,Diesel,Automatic,Used,29250,258.0,2017
56350,Volkswagen,Diesel,Automatic,Used,29780,239.0,2017
82411,Volvo,Diesel,Automatic,Used,31950,235.0,2017
48532,Audi,Diesel,Automatic,Used,31980,272.0,2017
70215,Volvo,Gasoline,Automatic,Used,31980,334.0,2017
56650,Volkswagen,Diesel,Automatic,Used,33850,262.0,2017
49000,Jeep,Diesel,Automatic,Used,34895,250.0,2017
87750,Audi,Gasoline,Automatic,Used,35450,252.0,2017
53900,Audi,Diesel,Automatic,Used,35900,326.0,2017
149500,Audi,Diesel,Automatic,Used,38940,272.0,2017
23800,Audi,Diesel,Automatic,Used,39650,262.0,2017
114972,Audi,Diesel,Automatic,Used,40880,272.0,2017
53100,Other,Diesel,Automatic,Used,41853,349.0,2017
69900,Audi,Gasoline,Automatic,Used,57900,560.0,2017
42500,Audi,Gasoline,Automatic,Used,69750,605.0,2017
66350,Audi,Diesel,Automatic,Used,33940,320.0,2018
42514,Volvo,Gasoline,Automatic,Used,33950,190.0,2018
31900,Audi,Diesel,Automatic,Used,34450,218.0,2018
43069,Volvo,Diesel,Automatic,Used,34990,190.0,2018
42626,Volvo,Diesel,Automatic,Used,35460,235.0,2018
51200,Audi,Diesel,Automatic,Used,35900,190.0,2018
73650,Volkswagen,Diesel,Manual,Used,35940,150.0,2018
63200,Mercedes-Benz,Diesel,Automatic,Used,35950,258.0,2018
79350,Audi,Diesel,Automatic,Used,36925,320.0,2018
55204,Audi,Diesel,Automatic,Used,37880,286.0,2018
8550,Audi,Diesel,Automatic,Used,38950,286.0,2018
55450,Audi,Diesel,Automatic,Used,39740,326.0,2018
74028,Audi,Diesel,Automatic,Used,39880,326.0,2018
35450,Audi,Gasoline,Automatic,Used,39980,252.0,2018
42651,Audi,Diesel,Automatic,Used,40880,286.0,2018
120550,Volkswagen,Diesel,Automatic,Used,42245,204.0,2018
24064,Audi,Gasoline,Automatic,Used,43880,354.0,2018
30780,Audi,Gasoline,Automatic,Used,44785,354.0,2018
45485,Mitsubishi,Diesel,Automatic,Used,44855,190.0,2018
125590,Audi,Diesel,Automatic,Used,48785,286.0,2018
22990,Audi,Gasoline,Automatic,Used,29220,190.0,2019
27900,SEAT,Gasoline,Automatic,Used,29980,300.0,2019
7805,Audi,Other,Automatic,Used,32940,170.0,2019
52500,Skoda,Gasoline,Automatic,Used,33960,272.0,2019
44950,Audi,Diesel,Automatic,Used,34440,272.0,2019
5750,Audi,Other,Automatic,Used,34451,170.0,2019
8723,Volkswagen,Diesel,Automatic,Used,34990,150.0,2019
11699,Volvo,Gasoline,Automatic,Used,34990,250.0,2019
57800,Audi,Diesel,Automatic,Used,36440,204.0,2019
13800,Audi,Diesel,Automatic,Used,36440,163.0,2019
14250,Volvo,Gasoline,Automatic,Used,36490,190.0,2019
9373,Volkswagen,Diesel,Automatic,Used,36790,239.0,2019
13000,Skoda,Gasoline,Automatic,Used,36960,190.0,2019
35526,Audi,Diesel,Automatic,Used,37445,190.0,2019
34344,Volvo,Diesel,Automatic,Used,37950,190.0,2019
16620,Volvo,Diesel,Automatic,Used,39450,235.0,2019
27750,Jaguar,Gasoline,Automatic,Used,39995,250.0,2019
49900,Skoda,Diesel,Automatic,Used,41960,239.0,2019
14124,Ford,Diesel,Manual,Employee's car,24990,150.0,2020
990,Nissan,Electric,Automatic,Used,25480,150.0,2020
29800,Jeep,Gasoline,Automatic,Used,25490,170.0,2020
24468,Volkswagen,Gasoline,Automatic,Used,25880,150.0,2020
10,Hyundai,Hybrid,Automatic,Pre-registered,25880,141.0,2020
14000,Skoda,Diesel,Automatic,Used,25940,150.0,2020
8205,Ford,Gasoline,Automatic,Demonstration,25980,125.0,2020
28465,Jeep,Gasoline,Automatic,Used,25990,170.0,2020
14400,Volkswagen,Gasoline,Automatic,Used,26220,150.0,2020
8500,Audi,Gasoline,Manual,Used,26929,150.0,2020
10500,Volkswagen,Gasoline,Automatic,Used,26990,150.0,2020
19600,Volkswagen,Gasoline,Automatic,Used,27220,150.0,2020
29700,Volkswagen,Diesel,Automatic,Used,27220,150.0,2020
10864,Audi,Diesel,Manual,Used,27245,122.0,2020
18100,Nissan,Gasoline,Automatic,Used,27375,159.0,2020
6600,Volkswagen,Diesel,Automatic,Used,27840,150.0,2020
23750,Volkswagen,Gasoline,Automatic,Used,27980,150.0,2020
10,Hyundai,Hybrid,Automatic,Pre-registered,28480,141.0,2020
12295,Volkswagen,Gasoline,Automatic,Used,28490,150.0,2020
1100,Jaguar,Gasoline,Automatic,Pre-registered,98980,575.0,2021
6500,Audi,Electric,Automatic,Demonstration,103940,503.0,2021
6500,Audi,Diesel,Automatic,Demonstration,109880,435.0,2021
12000,Audi,Gasoline,Automatic,Demonstration,109900,450.0,2021
2100,Audi,Gasoline,Automatic,Used,111111,400.0,2021
1100,Land,Hybrid,Automatic,Used,112500,404.0,2021
1000,Land,Hybrid,Automatic,Pre-registered,124980,404.0,2021
4500,Audi,Diesel,Automatic,Demonstration,139890,435.0,2021
3050,Audi,Gasoline,Automatic,Demonstration,152445,600.0,2021
50,Skoda,Gasoline,Manual,Pre-registered,19460,110.0,2021
100,Ford,Gasoline,Automatic,Used,22790,125.0,2021
20,SEAT,Gasoline,Automatic,Pre-registered,23380,150.0,2021
50,Skoda,Gasoline,Automatic,Used,23800,150.0,2021
4900,SEAT,Gasoline,Manual,Demonstration,23960,150.0,2021
4,Skoda,Gasoline,Manual,Used,24499,150.0,2021
40,SEAT,Gasoline,Automatic,Pre-registered,24781,150.0,2021
101100,Dacia,Diesel,Manual,Used,4400,88.0,2011
78500,Opel,Gasoline,Manual,Used,4444,87.0,2011
96300,Hyundai,Gasoline,Manual,Used,4480,109.0,2011
69800,Peugeot,Diesel,Manual,Used,4490,92.0,2011
115000,Skoda,Gasoline,Manual,Used,4495,86.0,2011
90694,Opel,Diesel,Manual,Used,4500,110.0,2011
162500,Other,Diesel,Manual,Used,4500,140.0,2011
120000,Peugeot,Diesel,Manual,Used,4500,111.0,2011
155000,Citroen,Diesel,Manual,Used,4600,111.0,2011
88235,Ford,Gasoline,Manual,Used,4695,82.0,2011
191447,Fiat,Diesel,Manual,Used,4750,90.0,2011
84400,Renault,Gasoline,Manual,Used,4790,101.0,2011
230000,BMW,Diesel,Manual,Used,4800,143.0,2011
78300,Peugeot,Gasoline,Manual,Used,4850,95.0,2011
70099,Opel,Gasoline,Manual,Used,4850,69.0,2011
79987,Citroen,Gasoline,Manual,Used,4950,60.0,2011
119576,Citroen,Gasoline,Manual,Used,4990,120.0,2011
69700,SEAT,Gasoline,Manual,Used,4990,69.0,2011
99560,Skoda,Gasoline,Manual,Used,4990,69.0,2011
98750,Skoda,Gasoline,Manual,Used,4999,69.0,2011
64000,SEAT,Gasoline,Manual,Used,4899,60.0,2012
103260,Opel,Gasoline,Manual,Used,4900,69.0,2012
87000,Skoda,Gasoline,Manual,Used,4940,60.0,2012
107749,SEAT,Gasoline,Manual,Used,4950,60.0,2012
80700,Nissan,Gasoline,Manual,Used,4950,80.0,2012
107567,Peugeot,Gasoline,Manual,Used,4970,95.0,2012
157500,Citroen,Diesel,Manual,Used,4990,90.0,2012
59150,Ford,Gasoline,Manual,Used,4990,60.0,2012
99772,Skoda,Gasoline,Manual,Used,4990,86.0,2012
110319,Opel,Gasoline,Manual,Used,4990,69.0,2012
172600,Subaru,Diesel,Manual,Used,4990,150.0,2012
72500,Mitsubishi,Gasoline,Manual,Used,4990,95.0,2012
78000,SEAT,Gasoline,Manual,Used,4995,75.0,2012
102500,Volkswagen,Gasoline,Manual,Used,4999,69.0,2012
83119,Skoda,Gasoline,Manual,Used,4999,69.0,2012
103782,Peugeot,Gasoline,Manual,Used,4999,82.0,2012
224200,Mazda,Diesel,Manual,Used,5000,173.0,2012
57000,Opel,Gasoline,Manual,Used,5240,69.0,2012
120000,Fiat,Other,Manual,Used,5250,69.0,2012
326321,Ford,Diesel,Manual,Used,5299,90.0,2012
121700,Chevrolet,Gasoline,Manual,Used,5490,124.0,2013
98435,Opel,Gasoline,Manual,Used,5499,101.0,2013
207000,Hyundai,Diesel,Automatic,Used,5500,136.0,2013
74000,Citroen,Gasoline,Manual,Used,5500,120.0,2013
125491,Skoda,Gasoline,Manual,Used,5500,86.0,2013
120000,Nissan,Other,Manual,Used,5555,80.0,2013
165000,Skoda,Gasoline,Automatic,Used,5599,105.0,2013
89050,SEAT,Gasoline,Manual,Used,5770,86.0,2013
50000,Hyundai,Gasoline,Manual,Used,5790,86.0,2013
190500,Renault,Diesel,Manual,Used,5790,110.0,2013
106000,SEAT,Gasoline,Manual,Used,5798,69.0,2013
99182,Citroen,Diesel,Manual,Used,5800,111.0,2013
94629,SEAT,Gasoline,Manual,Used,5980,69.0,2013
63500,Ford,Gasoline,Manual,Used,5985,65.0,2013
141298,Dacia,Diesel,Manual,Used,5990,75.0,2013
124100,Peugeot,Gasoline,Manual,Used,5990,120.0,2013
77880,SEAT,Gasoline,Manual,Used,5990,69.0,2013
46433,SEAT,Gasoline,Manual,Used,5998,69.0,2013
86000,Volkswagen,Other,Manual,Used,5999,68.0,2013
168660,Skoda,Diesel,Manual,Used,6000,110.0,2013
107400,Citroen,Gasoline,Manual,Used,5500,82.0,2014
40000,smart,Electric,Automatic,Used,5550,48.0,2014
34931,Skoda,Gasoline,Manual,Used,5890,60.0,2014
86000,Renault,Gasoline,Manual,Used,5890,90.0,2014
43992,Toyota,Gasoline,Manual,Used,5900,68.0,2014
100400,Skoda,Gasoline,Manual,Used,5900,69.0,2014
45903,Renault,Gasoline,Manual,Used,5980,75.0,2014
67000,Hyundai,Gasoline,Manual,Used,5990,86.0,2014
68210,Skoda,Gasoline,Manual,Used,5990,60.0,2014
84196,Opel,Gasoline,Manual,Used,5990,69.0,2014
84117,Dacia,Gasoline,Manual,Used,5990,75.0,2014
48304,SEAT,Gasoline,Manual,Used,5990,60.0,2014
142674,Skoda,Gasoline,Manual,Used,5990,86.0,2014
60485,Hyundai,Gasoline,Manual,Used,5990,86.0,2014
101500,Hyundai,Gasoline,Manual,Used,5990,87.0,2014
30000,Renault,Electric,Automatic,Used,5995,92.0,2014
123364,Ford,Gasoline,Manual,Used,5999,82.0,2014
104130,Audi,Gasoline,Manual,Used,6200,86.0,2014
131987,Dacia,Diesel,Manual,Used,6250,90.0,2014
39252,Mitsubishi,Gasoline,Manual,Used,6250,71.0,2014
46617,Volkswagen,Diesel,Automatic,Used,19990,190.0,2015
115447,Mitsubishi,Gasoline,Manual,Used,3000,71.0,2015
114600,Mitsubishi,Gasoline,Manual,Used,4479,71.0,2015
240000,Opel,Diesel,Manual,Used,4650,110.0,2015
48900,Ford,Gasoline,Manual,Used,4790,60.0,2015
100909,Mitsubishi,Gasoline,Manual,Used,4900,71.0,2015
98000,Mitsubishi,Gasoline,Manual,Used,5000,80.0,2015
63175,Citroen,Gasoline,Manual,Used,5350,69.0,2015
80000,Mitsubishi,Gasoline,Manual,Used,5498,71.0,2015
55650,Ford,Gasoline,Manual,Used,5500,69.0,2015
53265,Skoda,Gasoline,Manual,Used,5500,60.0,2015
96000,Volkswagen,Gasoline,Manual,Used,5640,60.0,2015
30418,Renault,Gasoline,Manual,Used,5795,71.0,2015
103700,Nissan,Gasoline,Manual,Used,5900,98.0,2015
33000,Dacia,Gasoline,Manual,Used,5950,75.0,2015
47800,Skoda,Gasoline,Manual,Used,5990,60.0,2015
26374,Skoda,Gasoline,Manual,Used,5990,60.0,2015
124126,Dacia,Gasoline,Manual,Used,5999,90.0,2015
61387,Mitsubishi,Gasoline,Manual,Used,6100,71.0,2015
57284,Kia,Gasoline,Manual,Used,6290,65.0,2015
76109,Volkswagen,Gasoline,Manual,Used,6680,60.0,2016
74500,Opel,Gasoline,Manual,Used,6990,69.0,2016
117996,Fiat,Diesel,Manual,Used,7990,120.0,2016
46259,Dacia,Gasoline,Manual,Used,8490,102.0,2016
98317,Volkswagen,Gasoline,Automatic,Used,9930,90.0,2016
74380,Opel,Diesel,Manual,Used,11990,120.0,2016
87248,Skoda,Diesel,Manual,Used,12790,110.0,2016
36200,Ford,Gasoline,Manual,Used,12900,125.0,2016
120120,Skoda,Diesel,Manual,Used,12990,150.0,2016
137850,Volkswagen,Diesel,Manual,Used,15830,102.0,2016
31500,Renault,Diesel,Manual,Used,15900,131.0,2016
67400,BMW,Diesel,Automatic,Used,18900,150.0,2016
55000,Honda,Gasoline,Automatic,Used,18950,155.0,2016
67190,Volkswagen,Diesel,Automatic,Used,22990,190.0,2016
55890,Skoda,Diesel,Automatic,Used,23499,190.0,2016
53833,Volkswagen,Gasoline,Automatic,Used,24969,220.0,2016
124689,Ford,Gasoline,Manual,Used,3990,69.0,2016
162936,Ford,Diesel,Manual,Used,4990,95.0,2016
38830,Opel,Gasoline,Manual,Used,5499,75.0,2016
58439,Suzuki,Gasoline,Manual,Used,5790,68.0,2016
60394,Honda,Gasoline,Automatic,Used,17890,131.0,2017
41256,BMW,Gasoline,Manual,Used,18480,184.0,2017
83175,Skoda,Diesel,Manual,Used,18480,150.0,2017
62700,Mercedes-Benz,Gasoline,Manual,Used,18880,211.0,2017
94217,Volkswagen,Diesel,Manual,Used,21400,184.0,2017
56113,Audi,Gasoline,Manual,Used,21820,190.0,2017
72290,Volkswagen,Diesel,Automatic,Used,21950,150.0,2017
62882,Audi,Diesel,Automatic,Used,21980,150.0,2017
56400,Mazda,Gasoline,Automatic,Used,22890,192.0,2017
46611,Audi,Diesel,Automatic,Used,22980,150.0,2017
51879,Audi,Diesel,Manual,Used,22980,150.0,2017
44473,BMW,Diesel,Automatic,Used,22990,150.0,2017
94651,BMW,Gasoline,Automatic,Used,22990,252.0,2017
49755,Audi,Diesel,Automatic,Used,23450,190.0,2017
43785,Opel,Gasoline,Automatic,Used,23970,260.0,2017
41246,Audi,Gasoline,Automatic,Used,23980,150.0,2017
99856,Skoda,Diesel,Automatic,Used,23980,190.0,2017
5,Volvo,Gasoline,Automatic,Demonstration,25000,122.0,2017
79108,Skoda,Diesel,Automatic,Used,25780,190.0,2017
92769,Audi,Gasoline,Automatic,Used,25790,170.0,2017
34312,Audi,Gasoline,Automatic,Used,20420,116.0,2018
121061,Volkswagen,Diesel,Manual,Used,20900,184.0,2018
82950,BMW,Diesel,Manual,Used,20980,150.0,2018
62661,Audi,Gasoline,Automatic,Used,21260,150.0,2018
62432,Audi,Gasoline,Automatic,Used,21420,150.0,2018
32700,Toyota,Gasoline,Manual,Used,21490,212.0,2018
57561,Audi,Diesel,Manual,Used,21890,190.0,2018
71406,BMW,Diesel,Automatic,Used,22890,150.0,2018
24291,Audi,Gasoline,Manual,Used,22920,150.0,2018
60350,Audi,Gasoline,Automatic,Used,22950,150.0,2018
68099,Audi,Gasoline,Automatic,Used,22990,150.0,2018
29098,Audi,Gasoline,Automatic,Used,23820,150.0,2018
86695,BMW,Diesel,Automatic,Used,23880,190.0,2018
102150,Jaguar,Diesel,Automatic,Used,23950,179.0,2018
89733,Audi,Other,Automatic,Used,23980,170.0,2018
62778,BMW,Diesel,Manual,Used,24690,150.0,2018
84960,Audi,Diesel,Automatic,Used,24840,150.0,2018
83416,BMW,Diesel,Automatic,Used,24980,190.0,2018
47151,Audi,Diesel,Automatic,Used,24980,150.0,2018
33375,Audi,Gasoline,Automatic,Used,25920,190.0,2018
22311,Audi,Diesel,Automatic,Used,42299,231.0,2019
21500,Mercedes-Benz,Gasoline,Automatic,Used,42790,367.0,2019
6970,Audi,Gasoline,Automatic,Used,43870,245.0,2019
28000,Skoda,Diesel,Automatic,Used,43900,239.0,2019
20960,Audi,Gasoline,Automatic,Used,46580,245.0,2019
21000,Audi,Gasoline,Automatic,Used,47880,245.0,2019
26800,Mercedes-Benz,Diesel,Automatic,Used,47990,286.0,2019
22000,Audi,Diesel,Automatic,Used,55950,286.0,2019
24550,Mercedes-Benz,Diesel,Automatic,Used,57890,286.0,2019
24070,Audi,Diesel,Automatic,Used,61870,286.0,2019
12000,Volkswagen,Diesel,Automatic,Used,62890,140.0,2019
17100,Mercedes-Benz,Diesel,Automatic,Used,63490,239.0,2019
22700,BMW,Gasoline,Automatic,Used,63999,510.0,2019
27668,Hyundai,Gasoline,Manual,Used,7850,67.0,2019
36484,Skoda,Gasoline,Manual,Used,9380,60.0,2019
8499,Volkswagen,Gasoline,Manual,Used,9820,60.0,2019
9700,smart,Gasoline,Manual,Demonstration,10990,71.0,2019
11328,Ford,Gasoline,Manual,Used,12800,101.0,2019
4700,smart,Electric,Automatic,Demonstration,13480,82.0,2019
23155,Ford,Gasoline,Manual,Employee's car,14980,101.0,2019
14550,Volkswagen,Electric,Automatic,Used,23970,136.0,2020
10830,Volkswagen,Gasoline,Manual,Employee's car,23980,131.0,2020
13610,Volkswagen,Gasoline,Manual,Employee's car,23980,131.0,2020
16865,Skoda,Gasoline,Manual,Employee's car,23990,150.0,2020
19730,Volkswagen,Diesel,Automatic,Employee's car,24180,150.0,2020
17620,Audi,Gasoline,Automatic,Used,24340,150.0,2020
9000,Volkswagen,Gasoline,Manual,Demonstration,24440,131.0,2020
16920,Volkswagen,Diesel,Automatic,Employee's car,24640,150.0,2020
6390,Volkswagen,Diesel,Manual,Employee's car,24740,116.0,2020
350,Volkswagen,Electric,Automatic,Used,24870,136.0,2020
3456,Audi,Gasoline,Manual,Used,24876,95.0,2020
17152,Audi,Gasoline,Manual,Employee's car,24890,116.0,2020
12110,Volkswagen,Diesel,Manual,Employee's car,24980,116.0,2020
21280,Volkswagen,Diesel,Automatic,Used,24980,150.0,2020
18380,Volkswagen,Gasoline,Manual,Employee's car,25420,150.0,2020
75,Skoda,Gasoline,Manual,Employee's car,25490,150.0,2020
7860,Volkswagen,Gasoline,Manual,Employee's car,25660,150.0,2020
15090,Volkswagen,Gasoline,Manual,Employee's car,25740,150.0,2020
5400,Ford,Gasoline,Automatic,Employee's car,25790,140.0,2020
5400,Ford,Hybrid,Automatic,Employee's car,25790,140.0,2020
90,Volkswagen,Diesel,Manual,Used,29980,110.0,2021
2500,Skoda,Gasoline,Manual,Demonstration,29999,150.0,2021
10,Hyundai,Hybrid,Automatic,Pre-registered,30990,136.0,2021
35,Audi,Gasoline,Automatic,Pre-registered,31490,150.0,2021
15,Kia,Gasoline,Automatic,Pre-registered,31490,160.0,2021
5866,Volkswagen,Gasoline,Manual,Demonstration,31741,150.0,2021
13,Skoda,Gasoline,Automatic,Pre-registered,31790,150.0,2021
12,Peugeot,Gasoline,Automatic,Pre-registered,31790,181.0,2021
15,Skoda,Gasoline,Automatic,Pre-registered,32990,150.0,2021
8,Volkswagen,Diesel,Automatic,Pre-registered,33790,150.0,2021
11,SEAT,Gasoline,Automatic,Pre-registered,34790,150.0,2021
14,Skoda,Diesel,Automatic,Pre-registered,34790,150.0,2021
11,Volkswagen,Diesel,Automatic,Pre-registered,35950,200.0,2021
35,Skoda,Gasoline,Automatic,Pre-registered,36890,245.0,2021
15,Kia,Diesel,Automatic,Pre-registered,36990,136.0,2021
10,Ford,Diesel,Automatic,Pre-registered,39790,212.0,2021
16,Ford,Diesel,Automatic,Pre-registered,39790,212.0,2021
109321,BMW,Gasoline,Manual,Used,8900,122.0,2011
138000,Ford,Diesel,Automatic,Used,8999,140.0,2011
189000,Audi,Diesel,Automatic,Used,11800,239.0,2011
41500,Mercedes-Benz,Gasoline,Automatic,Used,11990,95.0,2011
149000,BMW,Gasoline,Manual,Used,12250,143.0,2011
159000,BMW,Diesel,Manual,Used,12900,184.0,2011
172177,Mercedes-Benz,Diesel,Automatic,Used,12985,231.0,2011
137730,Mercedes-Benz,Other,Automatic,Used,13490,184.0,2011
150000,Mercedes-Benz,Diesel,Manual,Used,18900,190.0,2011
171000,BMW,Diesel,Automatic,Used,21499,306.0,2011
89000,Porsche,Gasoline,Automatic,Used,32999,500.0,2011
172000,Peugeot,Gasoline,Manual,Used,1799,75.0,2011
196730,Toyota,Gasoline,Manual,Used,1980,69.0,2011
214000,Fiat,Gasoline,Manual,Used,1999,69.0,2011
125000,Ford,Diesel,Manual,Used,1999,75.0,2011
265000,Fiat,Gasoline,Manual,Used,1999,69.0,2011
164000,Suzuki,Gasoline,Manual,Used,1999,68.0,2011
150454,Renault,Gasoline,Manual,Used,2100,58.0,2011
131000,Peugeot,Gasoline,Manual,Used,2200,60.0,2011
81480,Chevrolet,Gasoline,Manual,Used,2800,82.0,2012
144000,Renault,Gasoline,Manual,Used,2850,75.0,2012
132000,Hyundai,Gasoline,Manual,Used,2850,69.0,2012
92500,Fiat,Gasoline,Manual,Used,2900,69.0,2012
141580,Renault,Gasoline,Manual,Used,2950,75.0,2012
280698,Ford,Diesel,Manual,Used,2950,69.0,2012
233071,Skoda,Diesel,Manual,Used,2990,90.0,2012
125537,Fiat,Gasoline,Manual,Used,2999,69.0,2012
119000,Fiat,Gasoline,Manual,Used,3000,69.0,2012
81000,Hyundai,Gasoline,Manual,Used,3100,69.0,2012
115850,Hyundai,Gasoline,Manual,Used,3150,69.0,2012
112789,Peugeot,Gasoline,Manual,Used,3199,60.0,2012
145000,Renault,Gasoline,Manual,Used,3250,75.0,2012
